Date P RH.x RH.y SR.x SR.y TM TX
2008-02-27 6 81 81 18.5 18.5 23 31.8
2008-02-28 0 85 85 18.39 18.39 23 30
2008-02-29 0 76 76 18.86 18.86 22.8 32
2008-03-01 0 79 79 18.28 18.28 23.6 33
2008-03-02 0 76 76 18.85 18.85 23 33.2
2008-03-03 2 75 75 18.74 18.74 22.8 33.4
2008-03-04 0 78 78 18.23 18.23 22.8 32.4
2008-03-05 0 81 81 18.19 18.19 23.9964092233851 31.8
2008-03-06 0 74 74 17.92 17.92 22.8 31.4
2008-03-07 0 76 76 18.87 18.87 23.2 33.2
2008-03-08 40.8 76 76 18.6 18.6 24 32.6
2008-03-09 0 79 79 18.41 18.41 22.0718249677084 32.6
2008-03-10 0 79 79 18.08 18.08 22.6 31.4
2008-03-11 20.2 82.3894195553514 NA 17.77 17.77 21.8 30
2008-03-12 8 78 78 18.98 18.98 23 32.2
2008-03-13 0 82.3527132973001 NA 17.45 17.45 22 30.4821834791469
2008-03-14 5 84 84 17.82 17.82 23.0461344985225 32.0371451909978
2008-03-15 0 79 79 19.19 19.19 22.5083811075478 31.6
2008-03-16 7 77 77 18.74 18.74 23 33.4
2008-03-17 0 78 78 18.27 18.27 22.6243456402318 31.2
2008-03-18 0 75 75 18.73 18.73 22 33
2008-03-19 0 74 74 18.95 18.95 22.6 33.8
2008-03-20 30.8 76 76 18.55 18.55 23.8 32.8
2008-03-21 0 84 84 18.23 18.23 23.4442605452305 30
2008-03-22 0 79 79 18.48 18.48 23 33
2008-03-23 0 70.8185292959295 NA 18.58 18.58 23.8 35.3493167821108
2008-03-24 0 76 76 18.41 18.41 22.8 33.4
2008-03-25 0 77 77 18.37 18.37 22.8 32.8
2008-03-26 0 75.2212876360907 NA 18.75 18.75 23 33.2
2008-03-27 0 69.3015825869628 NA 19.11 19.11 24 35.4
2008-03-28 0 78 78 18.65 18.65 23.8 33.4
2008-03-29 50.2 73.2321049721088 NA 18.12 18.12 24 33.8
2008-03-30 0 79 79 18.02 18.02 21.8 31.2
2008-03-31 6 87 87 17.99 17.99 23.6 30
2008-04-01 0 84 84 17.53 17.53 22.8 30.2
2008-04-02 0 75.2799900965006 NA 19.29 19.29 23 32.8
2008-04-03 0 80.1037931574872 NA 19.03 19.03 22.2 32.2
2008-04-04 0 78 78 19.19 19.19 22 33.8
2008-04-05 0 83 83 17.86 17.86 22.5967177192889 30.8
2008-04-06 40.2 79 79 18.66 18.66 22.6 32
2008-04-07 0 78 78 18.14 18.14 23.841235457106 31.6
2008-04-08 20.6 79 79 19.07 19.07 22 32.8
2008-04-09 10.8 80 80 17.94 17.94 22 30.4
2008-04-10 40.6 83 83 18.31 18.31 21.8 31.2
2008-04-11 0 82 82 17.41 17.41 24.3689435082044 29.6
2008-04-12 0 75 75 18.92 18.92 23.2692412600169 32.4
2008-04-13 20.9 80 80 18.09 18.09 22.4 31.2
2008-04-14 2 80 80 18.17 18.17 22.009614720649 30.6
2008-04-15 5 80 80 17.94 17.94 22.8 31
2008-04-16 0 79 79 18.41 18.41 22.9659604565782 33.2
2008-04-17 0 74 74 18.75 18.75 22.2 34.2
2008-04-18 0 73 73 18.19 18.19 23 31
2008-04-19 0 76.7480267565724 NA 18.86 18.86 23.4 34.6
2008-04-20 0 75 75 18.59 18.59 23.6 32
2008-04-21 0 85 85 19.09 19.09 24 31.795498346973
2008-04-22 7.5 77.2663667654628 NA 18.1822474436087 NA 22.6964304166256 33.6
2008-04-23 0 81 81 17.93 17.93 24 34
2008-04-24 0 79 79 18.69 18.69 24 33
2008-04-25 36 74.6990987794348 NA 17.5189792148962 NA 23.6254727882834 34
2008-04-26 74 80 80 18.29 18.29 22 31
2008-04-27 0 85 85 18.05 18.05 22 31.2
2008-04-28 0 79 79 18.76 18.76 22.2 32.2
2008-04-29 1 73.6218120144998 NA 18.24 18.24 22 33.6
2008-04-30 0 75 75 18.03 18.03 22.2 33
2008-05-01 20.2 81 81 18.08 18.08 23 32.8
2008-05-02 0 81 81 17.58 17.58 22 33.2
2008-05-03 50 79 79 18.35 18.35 23.2 32.2
2008-05-04 0 84 84 17.75 17.75 21.8 30
2008-05-05 1.3 74 74 18.54 18.54 22.2 32.6
2008-05-06 0 78 78 17.97 17.97 22.4 32
2008-05-07 0 69 69 18.31 18.31 22 34.2
2008-05-08 13.5 74 74 17.37 17.37 22.6 31
2008-05-09 1.8 75 75 17.4 17.4 22 32
2008-05-10 0 79 79 18.05 18.05 21.8 33.6
2008-05-11 0 73 73 17.86 17.86 22.8 34
2008-05-12 0 74 74 18.5 18.5 23 34
2008-05-13 0 70 70 18.17 18.17 23.8 30.1080673019591
2008-05-14 0 71 71 17.98 17.98 23.6320069627233 30.1462142154274
2008-05-15 0 71 71 18.15 18.15 23.4 35.6
2008-05-16 30 79 79 17.61 17.61 22.8 33.4
2008-05-17 3 84 84 16.68 16.68 21.8 30
2008-05-18 0 77 77 17.65 17.65 22.6 31.2
2008-05-19 0 77 77 17.38 17.38 23 32.6
2008-05-20 20.4 88 88 16.54 16.54 22.8 32.6763647885688
2008-05-21 0 84 84 16.91 16.91 22 30.8
2008-05-22 42.9 82 82 16.9 16.9 22.2 30.4
2008-05-23 3.8 83 83 17.5 17.5 24.5874829967521 33.0344247956287
2008-05-24 20.2 82 82 17.69 17.69 21.8 31
2008-05-25 0 85 85 17.07 17.07 22 29.8
2008-05-26 51.4 85 85 17.07 17.07 23.2 30
2008-05-27 12 86 86 17.12 17.12 23.5425703033693 29.8
2008-05-28 0 86 86 17.08 17.08 22.2 30
2008-05-29 0 83 83 17.13 17.13 22.6 30
2008-05-30 0 81 81 16.9 16.9 22.8 32
2008-05-31 0 73 73 16.85 16.85 22.8 31
2008-06-01 0 78.5815479465931 NA 16.99 16.99 23 32.2
2008-06-02 0 73 73 17.08 17.08 23.2 33.2
2008-06-03 0 79 79 16.49 16.49 23.8 30.8
2008-06-04 0 68 68 17.83 17.83 21.8 33
2008-06-05 0 78.5815479465931 NA 16.65 16.65 23 32.2
2008-06-06 0 80.664674196438 NA 16.83 16.83 24 32.4
2008-06-07 0 80 80 16.84 16.84 23.2 31.6
2008-06-08 0 78 78 16.62 16.62 22.8 31.2
2008-06-09 0 67 67 16.85 16.85 23.2 32.4
2008-06-10 31.9 87 87 16.75 16.75 23 33.5391618181204
2008-06-11 0 80 80 17.1 17.1 23 32
2008-06-12 0 70 70 17.99 17.99 24 35.2
2008-06-13 0 76.2136397699384 NA 17.36 17.36 23.4 33.8
2008-06-14 0 73 73 16.49 16.49 23.2 33
2008-06-15 0 75 75 16.55 16.55 24 32.6
2008-06-16 0 75 75 16.63 16.63 23 32.4
2008-06-17 2 74 74 16.73 16.73 22.2 31
2008-06-18 0 75.2799900965006 NA 17 17 23 32.8
2008-06-19 1.8 82 82 16.52 16.52 24 29.8
2008-06-20 0 77.172056440792 NA 17.72 17.72 22.8 32.4
2008-06-21 2.5 80 80 16.41 16.41 23.2 31
2008-06-22 20 77 77 16.72 16.72 23 32
2008-06-23 0 74.6750917939825 NA 16.68 16.68 22.4 34
2008-06-24 15 71.7354469775398 NA 16.13 16.13 22.4 34.3148696343132
2008-06-25 0 81.9145599167732 NA 17.01 17.01 21.8 31.4
2008-06-26 26.5 78.9813940335181 NA 17.24 17.24 22.8 31
2008-06-27 0 78.2806617080453 NA 16.84 16.84 23.3599136319498 33
2008-06-28 0 70 70 16.6 16.6 23.2 31.6
2008-06-29 0 78.3652165135595 NA 17.47 17.47 22.8 32.8
2008-06-30 0 73.6218120144998 NA 17.46 17.46 22 33.6
2008-07-01 0.7 76 76 17.19 17.19 23 31.6
2008-07-02 0 79 79 16.61 16.61 22 32
2008-07-03 0.2 76 76 16.62 16.62 22.8 32
2008-07-04 0 78.0887045386111 NA 16.92 16.92 23.5989119555287 32.4
2008-07-05 0 72 72 16.84 16.84 22.8 31.8
2008-07-06 0 73 73 17.87 17.87 22.2 32.6
2008-07-07 0 75.2212876360907 NA 17.81 17.81 23 33.2
2008-07-08 0 80 80 16.64 16.64 23.2964734189114 32
2008-07-09 1.4 77 77 16.73 16.73 22.8 31.4
2008-07-10 1.1 86 86 16.34 16.34 22.6 30.2
2008-07-11 0 72.2447214052732 NA 17.27 17.27 21.8 33
2008-07-12 0 68 68 17.81 17.81 22.8 32.6
2008-07-13 74.5 70 70 17.42 17.42 22.4028309038353 33
2008-07-14 6.2 80 80 16.97 16.97 22.9869116348607 32.6
2008-07-15 0 75 75 17.17 17.17 22.8 33
2008-07-16 0 73 73 16.72 16.72 23.6 32.8
2008-07-17 0 74 74 17.84 17.84 22 32
2008-07-18 0 70 70 17.17 17.17 23 32.8
2008-07-19 0 81.441211566872 NA 17.8 17.8 22.8553012077235 31.8
2008-07-20 0 74.7866077794348 NA 17.77 17.77 23.6197691583187 34
2008-07-21 0 65 65 17.4 17.4 24 33.8
2008-07-22 0 68 68 17.35 17.35 23 34
2008-07-23 0 73 73 18.27 18.27 22.8 34
2008-07-24 0 70.8077294052698 NA 18 18 23 34.6
2008-07-25 3 67 67 17.42 17.42 23.8 33.6
2008-07-26 1.3 77.4130214110593 NA 17.78 17.78 22 32.2
2008-07-27 0 69 69 18.05 18.05 21.8 34.6
2008-07-28 0 69 69 17.4 17.4 23 33.2
2008-07-29 0 70 70 17.51 17.51 24 33.6
2008-07-30 0 73 73 17.78 17.78 23.8 32.8
2008-07-31 1.8 76 76 17.12 17.12 24 31.2
2008-08-01 3 71 71 17.53 17.53 23 33.8
2008-08-02 0 78 78 18.38 18.38 22 31.8
2008-08-03 56.7 75 75 18.17 18.17 22.6 32
2008-08-04 5 77 77 18.01 18.01 22.9226933440271 31.6
2008-08-05 0 75 75 18.16 18.16 23 33
2008-08-06 0.7 80 80 17.39 17.39 22.6677674464487 31
2008-08-07 0 73.7393147231725 NA 18.38 18.38 22 34
2008-08-08 0 70 70 17.81 17.81 23 32.8
2008-08-09 0 75 75 17.8 17.8 21.8 33
2008-08-10 2 71 71 17.75 17.75 22 32.8
2008-08-11 0.9 78 78 17.01 17.01 21.8 30
2008-08-12 0 76 76 17.73 17.73 22.6 32.6
2008-08-13 0 79 79 17.59 17.59 23 31.8
2008-08-14 0 72.0143417776328 NA 18.19 18.19 22 35
2008-08-15 0 77.7805427648799 NA 18.09 18.09 23.6 32.8
2008-08-16 33.7 78 78 17.65 17.65 22.4 31
2008-08-17 16.9 84.823579391843 NA 17.67 17.67 21.8592287063572 30
2008-08-18 0 85 85 17.03 17.03 23.2539739877406 33.2378278541127
2008-08-19 0 78 78 17.69 17.69 22.4 31.4
2008-08-20 31.7 80 80 18.09 18.09 23 31.2
2008-08-21 8.9 79 79 18.15 18.15 21.2724438484826 30
2008-08-22 0.2 77.018818747484 NA 18.06 18.06 22 32.6
2008-08-23 46.6 80 80 18.06 18.06 23.3746556968181 31.2
2008-08-24 3.8 83 83 17.83 17.83 22.8445454512675 29.2
2008-08-25 0 75 75 17.81 17.81 23 32.8
2008-08-26 0 78.5815479465931 NA 18.05 18.05 23 32.2
2008-08-27 0 80.8481108925804 NA 18.79 18.79 23.2 31.8
2008-08-28 2.1 78 78 18.04 18.04 23.8 31.6
2008-08-29 2 80.315135169769 NA 18.28 18.28 23.1689879171875 32
2008-08-30 0 72 72 18.09 18.09 23.2 32
2008-08-31 0 72 72 17.6 17.6 22 31.6
2008-09-01 0 76.8466702781837 NA 18.3926057669485 NA 23.2 33
2008-09-02 0 72 72 18.42 18.42 23.4 32.4
2008-09-03 9.1 79.8226098151182 NA 17.19 17.19 24 31.3656364439846
2008-09-04 11.1 84 84 17.51 17.51 22.4 30.4
2008-09-05 0 79 79 18.12 18.12 22 31
2008-09-06 3 72.1078614494848 NA 18.8 18.8 23 34.2
2008-09-07 0 83 83 17.24 17.24 22.2 30.6
2008-09-08 0 75 75 18.1 18.1 22.4 33
2008-09-09 0 71 71 18 18 23 34
2008-09-10 0 73 73 18.3 18.3 23.7837987209998 32.8
2008-09-11 0 77.2492491632611 NA 17.4705009517819 NA 23.4 32.4
2008-09-12 0 75 75 17.6138141032191 NA 22.2 31.4
2008-09-13 0 71 71 17.5525183253238 NA 23.8078910166077 31.2
2008-09-14 0 74 74 17.906446830232 NA 22.2 33
2008-09-15 0 77.2492491632611 NA 17.4705009517819 NA 23.4 32.4
2008-09-16 0 74.4553603137483 NA 18.4592053721584 NA 22.6 33.8
2008-09-17 0 75.6082600254519 NA 19.19016940415 NA 23.4 34.2509950736784
2008-09-18 120 70.848054040463 NA 17.9448420384615 NA 24.21978623975 35.4
2008-09-19 0 83.8579648924537 NA 17.3290606306163 NA 22.4589882662606 30.8
2008-09-20 0 81.3993733824521 NA 17.3720335652634 NA 23.3501771325854 32
2008-09-21 0 78.381693931059 NA 17.547761880747 NA 23.4 33
2008-09-22 0 73.6949024255034 NA 18.6745307652862 NA 23.2854659743392 34.2
2008-09-23 0 78.6993658907285 NA 17.6185665658216 NA 23.2 32.8
2008-09-24 10.8 75.6290607127784 NA 17.6290289239007 NA 24 33.2
2008-09-25 0 78.3694097801476 NA 17.5802458067036 NA 24.0839849590101 31.9129641342955
2008-09-26 1 80.2215866132104 NA 17.3984662979999 NA 22.2713308297378 33.1182756559037
2008-09-27 8.6 76.0069255961297 NA 18.4153956666667 NA 22.8184290835136 33.3451011467602
2008-09-28 0 77.1440015883135 NA 18.2596310623856 NA 22.6348601129043 33.8543111425761
2008-09-29 0 80 80 17.6280076954163 NA 23 31.6
2008-09-30 0 75 75 17.6627487774938 NA 24.2056488894303 33
2008-10-01 0 77.5627154185999 NA 17.6522459335718 NA 24.1492189583502 33
2008-10-02 0 78.9541929441351 NA 17.308171972357 NA 23.6 32.6
2008-10-03 0 79.0167797619048 NA 16.0474040908217 NA 23.626339351669 29.3580013237596
2008-10-04 0 80.0105679615889 NA 17.3748494866593 NA 23.5534079223026 32
2008-10-05 0 78 78 17.2217821975621 NA 23.6 31
2008-10-06 0 79.9227146108021 NA 17.4052860134472 NA 23.2 32.0136460127317
2008-10-07 0 73 73 18.3381904615064 NA 22 33.6
2008-10-08 0 73.9586988144644 NA 19.2376350209157 NA 23.6 34.2
2008-10-09 0 79.2522348235852 NA 17.3075039566318 NA 22.9824222150313 32.2
2008-10-10 0 74.5011624985191 NA 18.9744017720973 NA 23.2004439118738 35.317204859922
2008-10-11 25.8 76.8672740781923 NA 17.5671933982039 NA 23.3659946238776 34.007091483556
2008-10-12 0 73.6380017156525 NA 18.5528989233084 NA 22.9842974461269 33.4686948002117
2008-10-13 20 75.6895198836833 NA 15.9597501652661 NA 22.2 33
2008-10-14 0 80 80 16.9280487151533 NA 23.3094008543157 30.8871411634299
2008-10-15 40.5 76.3645850909527 NA 16.89 16.89 22.4 32.8
2008-10-16 0 74 74 17.75 17.75 22.7714357641532 32
2008-10-17 0 77 77 17.45 17.45 22.8 31.6
2008-10-18 0 76 76 17.82 17.82 22.6 32.6
2008-10-19 0.3 75.875689547658 NA 18.09 18.09 22.6 33
2008-10-20 0 75.8625709072742 NA 18.49 18.49 23.2 34
2008-10-21 3.2 81.7726890600773 NA 18.33 18.33 21.8 32.4
2008-10-22 0 72 72 17.44 17.44 23.8 34.6
2008-10-23 2.4 73.9586988144644 NA 18.52 18.52 23.6 34.2
2008-10-24 0 72 72 18.14 18.14 22.8 32.6
2008-10-25 0 72 72 17.38 17.38 23 33.8
2008-10-26 110.3 73 73 17.74 17.74 23.8 32
2008-10-27 10.2 83 83 17.09 17.09 23.6717542621842 30
2008-10-28 26.3 78.3442781690596 NA 17.52 17.52 23 32
2008-10-29 0 79 79 16.71 16.71 21.8 31.8
2008-10-30 1.4 74 74 18.27 18.27 23.2 33
2008-10-31 34.5 79.7727211103164 NA 17.33 17.33 22.6 31.6
2008-11-01 9.8 80 80 17.43 17.43 21.8 32.4
2008-11-02 36.2 73 73 17.53 17.53 22 32.2
2008-11-03 3.7 80 80 17.05 17.05 21.8 30
2008-11-04 0.4 81 81 16.79 16.79 22 29.8
2008-11-05 0.6 76.0641934954613 NA 17.41 17.41 21.8 32
2008-11-06 0 78.7157157582056 NA 17.42 17.42 23 31.8
2008-11-07 34.9 77.5443655312384 NA 17.59 17.59 22.2 32.6
2008-11-08 8 81 81 17.56 17.56 21.8381480835663 31
2008-11-09 0 76 76 17.88 17.88 22.8 33
2008-11-10 10.4 77.5876597262539 NA 17.54 17.54 22 32
2008-11-11 0 82.8766406729214 NA 17.71 17.71 23.4 31.6495670148447
2008-11-12 0 79.6996885295967 NA 16.85 16.85 22.8 31.4
2008-11-13 0 73 73 16.18 16.18 23.6 32.4
2008-11-14 1.9 73.06546128504 NA 16.83 16.83 22.8 33.2
2008-11-15 0 81 81 16.36 16.36 22.2 31.2
2008-11-16 0 79 79 17.05 17.05 23 31.8
2008-11-17 0 73.06546128504 NA 17.33 17.33 22.8 33.2
2008-11-18 2.4 81 81 16.17 16.17 23.6 31
2008-11-19 0 80 80 16.91 16.91 23.2 32
2008-11-20 8 80 80 16.65 16.65 23 31.6
2008-11-21 2.8 81.3262982113522 NA 17.22 17.22 22.4 31.4
2008-11-22 60.4 78 78 16.98 16.98 23 31.8
2008-11-23 5.4 77 77 16.68 16.68 22 31.6
2008-11-24 5.3 84 84 16.27 16.27 22.0335953637617 29.8
2008-11-25 5 80.0922361048029 NA 16.55 16.55 23 30.4
2008-11-26 8.5 84 84 15.9 15.9 22.4 29.6
2008-11-27 0 78.7157157582056 NA 16.83 16.83 23 31.8
2008-11-28 0 82 82 16.79 16.79 22.8 31.8
2008-11-29 30.5 76 76 15.85 15.85 23.6 31.3830188936146
2008-11-30 0 79.6996885295967 NA 16.74 16.74 22.8 31.4
2008-12-01 4 85 85 16.97 16.97 23.9922917363422 31.2
2008-12-02 2 83.1579155529257 NA 16.66 16.66 23 30
2008-12-03 5 81 81 16.56 16.56 22.8 31.4
2008-12-04 0 81.0341577316962 NA 16.88 16.88 22.2 31.6
2008-12-05 0 78.3442781690596 NA 17.08 17.08 23 32
2008-12-06 20.7 78.3279467975723 NA 17.13 17.13 23.2 32.2
2008-12-07 1 81 81 15.99 15.99 22.1908943456235 32
2008-12-08 0 83.0964437003217 NA 16.8 16.8 22 31.2
2008-12-09 0 77 77 17.28 17.28 23 33.2
2008-12-10 0 70 70 17.08 17.08 22.2 33
2008-12-11 0 76.8507897425807 NA 16.71 16.71 23.2 32.6
2008-12-12 0 77 77 17.5473970119399 NA 22.8 32
2008-12-13 0 73 73 17.04 17.04 23 31.4
2008-12-14 0 77.2492491632611 NA 16.64 16.64 23.4 32.4
2008-12-15 0 78.0887045386111 NA 17.02 17.02 23.6 32.4
2008-12-16 0 76.9391447175156 NA 17.14 17.14 23.6 33
2008-12-17 0 70 70 17.38 17.38 23 33
2008-12-18 0 74 74 16.35 16.35 24 32
2008-12-19 1 73 73 16.36 16.36 23.6 31.8
2008-12-20 0 75 75 16.43 16.43 23 30.4
2008-12-21 0 74 74 15.8 15.8 23.4 30
2008-12-22 13 74 74 16.8 16.8 23 32.4
2008-12-23 0 77 77 16.86 16.86 23 32.2
2008-12-24 0 75 75 16.95 16.95 23.6 33
2008-12-25 0 73 73 16.75 16.75 23 32.6
2008-12-26 0 73 73 16.84 16.84 23.8 33.4
2008-12-27 0 72 72 16.43 16.43 23.2 33.2
2008-12-28 0 74.31435957942 NA 17.37 17.37 22.8 33
2008-12-29 0 76.0578728253842 NA 17.41 17.41 22.6 33.4
2008-12-30 0 74 74 17.46 17.46 23 33.8
2008-12-31 7.5 71 71 17.4 17.4 22.4 33.6
2009-01-01 7 82.8947667635519 NA 17.16 17.16 22.9766142924741 30.2810650115977
2009-01-02 0 74 74 17.26 17.26 23.8 31.6
2009-01-03 0 75 75 16.61 16.61 22.8 33.8
2009-01-04 1.7 77 77 17.17 17.17 23 32.4
2009-01-05 1.7 77 77 16.01 16.01 22.8 32.8
2009-01-06 0 73 73 16.57 16.57 23.4 32.6
2009-01-07 0 77 77 16.69 16.69 23.2 32.4
2009-01-08 24.1 72.7405843195282 NA 16.3 16.3 24 35.3371234152452
2009-01-09 0 77 77 16.83 16.83 23 31.8
2009-01-10 0.3 77 77 17.28 17.28 22.8 32.2
2009-01-11 0.4 74 74 17.03 17.03 24 32.6
2009-01-12 0 77.1449210492572 NA 16.17 16.17 23 32.6
2009-01-13 0 80 80 16.48 16.48 23.0843990765235 31.8
2009-01-14 0 73 73 17.6 17.6 23 34
2009-01-15 6 80 80 16.2 16.2 23 31.8
2009-01-16 11.2 79 79 17.15 17.15 23.2 32.8
2009-01-17 4 84 84 16.34 16.34 22.6 30
2009-01-18 0 76 76 17.61 17.61 23 31.8
2009-01-19 23.9 85.5254686051733 NA 17.14 17.14 23.2141542552989 30
2009-01-20 0 83 83 16.63 16.63 22.8 29.6
2009-01-21 9.8 77 77 17.75 17.75 22 31.8
2009-01-22 7.3 83 83 16.31 16.31 22.5429325105015 30
2009-01-23 5.2 86 86 16.49 16.49 23.3660761996723 34.602054062694
2009-01-24 2.2 74 74 17.47 17.47 21.8 31.2
2009-01-25 0 78 78 17.38 17.38 23 32.2
2009-01-26 0 76 76 17.7 17.7 23 32.8
2009-01-27 3 74 74 17.67 17.67 23.6 32.4
2009-01-28 0 80 80 17.57 17.57 22.4 31.8
2009-01-29 8 77 77 17.71 17.71 23.4 31.6
2009-01-30 6.7 81 81 17.4 17.4 22 29.8
2009-01-31 14.3 85 85 17.23 17.23 23 29.8
2009-02-01 0 83.0964437003217 NA 16.46 16.46 22 31.2
2009-02-02 0 79.5206305588733 NA 18.1872926582375 NA 22.2 33.2
2009-02-03 32.7 79 79 17.4 17.4 22.2 32.4
2009-02-04 6.2 84 84 17.12 17.12 21.8 29.8
2009-02-05 30 77.5443655312384 NA 16.7721407653621 NA 22.2 32.6
2009-02-06 0 77.5443655312384 NA 17.42 17.42 22.2 32.6
2009-02-07 0 79.2491427453116 NA 17.46 17.46 22.4 32
2009-02-08 0 81 81 17.75 17.75 22.4 32.6
2009-02-09 8 73 73 19.4382814668893 NA 22.4 32.8
2009-02-10 0 72 72 17.85 17.85 22.4 32.4
2009-02-11 0 79 79 17.16 17.16 22.6 31.8
2009-02-12 0.2 80 80 17.17 17.17 23 31.4
2009-02-13 0.0999999999999996 75 75 18.54 18.54 22.6 33
2009-02-14 0 77 77 17.36 17.36 23.5562125286417 33
2009-02-15 0 77 77 17.97 17.97 22.8 32
2009-02-16 0 76 76 17.2 17.2 22.2 32.4
2009-02-17 0 72 72 18.36 18.36 23.2 33.2
2009-02-18 0 72 72 18.86 18.86 23 32.8
2009-02-19 1.9 77 77 17.04 17.04 23.4 31.2
2009-02-20 20.6 74 74 18.63 18.63 22 33.2
2009-02-21 0 79 79 18.02 18.02 22.8 32
2009-02-22 0 72.8156293526939 NA 18.99 18.99 23 34
2009-02-23 69.2 76 76 18.34 18.34 22.2 34
2009-02-24 0 74.286371465052 NA 18.61 18.61 21.6667569121475 34.2
2009-02-25 0 72.6519512604293 NA 18.56 18.56 21.8 34
2009-02-26 11.2 74.3082559406029 NA 18.96 18.96 22 34.2
2009-02-27 23.5 74.3915692919396 NA 18.2 18.2 22.002591707871 34.2
2009-02-28 31.7 75.2420706483394 NA 18.09 18.09 23.0563354613337 34.2
2009-03-01 0.7 74.728658658847 NA 17.28 17.28 22.5467516764071 34.4
2009-03-02 30.6 78 78 15.2641234464191 NA 22.2 33.2
2009-03-03 70.6 80 80 17.68 17.68 22.6 34
2009-03-04 0 87 87 18.1 18.1 21.8 32.6
2009-03-05 24.5 79.979502040991 NA 18.84 18.84 22.4 32.6
2009-03-06 0 85 85 17.96 17.96 22.4 33
2009-03-07 0 76.3645850909527 NA 19.01 19.01 22.4 32.8
2009-03-08 0 79.979502040991 NA 19.25 19.25 22.4 32.6
2009-03-09 1.1 74 74 18.81 18.81 23.4 33.2
2009-03-10 0 75.2842641212316 NA 18.56 18.56 22.8 34.4528736117391
2009-03-11 5.4 75 75 18.38 18.38 22 33.2
2009-03-12 0.0999999999999996 75.9919582200615 NA 17.77 17.77 22.6 32.6
2009-03-13 0 70 70 17.69 17.69 23.8 32.4
2009-03-14 40 82 82 18.5 18.5 23 33.6
2009-03-15 0 79 79 18.26 18.26 23.8900266468357 32.2
2009-03-16 0 78 78 17.58 17.58 22 31.8
2009-03-17 74.6 86 86 17.46 17.46 23.6 31.6
2009-03-18 11.6 82 82 18.38 18.38 22.0616394387623 30
2009-03-19 34 74.0186764513004 NA 17.51 17.51 22 34.0734052462513
2009-03-20 0 78.555664080823 NA 17.9 17.9 22.6 32
2009-03-21 4.2 86 86 18.11 18.11 23 30.8
2009-03-22 30 79.7420925143721 NA 17.49 17.49 23.8 29.8
2009-03-23 0 87 87 17.85 17.85 23.2665845232122 30
2009-03-24 0 82 82 18.68 18.68 22.2 31.4
2009-03-25 13.5 77.2291627994363 NA 17.71 17.71 21.8 35.2114073942189
2009-03-26 0 82 82 18.75 18.75 22.2 32
2009-03-27 12 80.4490374933713 NA 19.02 19.02 22.2 32
2009-03-28 0 80 80 18.86 18.86 23.4366004783317 31
2009-03-29 0 83 83 17.49 17.49 21.8 30.9078263994167
2009-03-30 14.8 78.4070358257552 NA 18.76 18.76 22 32.4
2009-03-31 54.5 87 87 17.77 17.77 22 35.2102865511891
2009-04-01 11.9 84 84 19.06 19.06 21.7195439794262 30.2
2009-04-02 0 83 83 18.46 18.46 23.9618911951405 30.6
2009-04-03 0 79 79 18.79 18.79 22.010222254706 32.4
2009-04-04 0 80.1794018466326 NA 18.88 18.88 22.5009555575953 32.4
2009-04-05 0 74.75292633536 NA 19.33 19.33 22.4179738568842 33.6
2009-04-06 7.8 78.0785200382215 NA 19.07 19.07 24.4 33.8
2009-04-07 0.2 75 75 18.15 18.15 21.8 31.8
2009-04-08 0.3 82 82 17.42 17.42 22 29.8
2009-04-09 2.8 82 82 18.47 18.47 21.8 31.2
2009-04-10 2.2 80 80 18.04 18.04 21.8293006267169 31.8
2009-04-11 4.3 74.7863937905948 NA 18.65 18.65 22.6 33.6
2009-04-12 0 76 76 17.76 17.76 23.2052361231823 31.6
2009-04-13 0 76.3341443894248 NA 17.98 17.98 23.1188929518135 32.4
2009-04-14 3.5 82 82 17.83 17.83 23 32
2009-04-15 0 84 84 17.77 17.77 22.8 31.2
2009-04-16 0 75 75 19.16 19.16 22.2 33.8
2009-04-17 0 74 74 18.58 18.58 24 34
2009-04-18 0 74.8264645907195 NA 18.62 18.62 23 33.6
2009-04-19 0 79 79 17.68 17.68 22.6 33.4
2009-04-20 0 76 76 18.17 18.17 23.8 32.8
2009-04-21 0 79 79 17.51 17.51 22.6 31.8
2009-04-22 0 82 82 17.49 17.49 23.6 32
2009-04-23 1 77 77 17.66 17.66 22.8 31.8
2009-04-24 3.3 82.1529036739302 NA 17.53 17.53 23 30.8
2009-04-25 0 79 79 18.58 18.58 22.8 33.2
2009-04-26 0 78.0887045386111 NA 18.11 18.11 23.6 32.3987806677043
2009-04-27 0 75 75 17.3 17.3 23.8 34.2
2009-04-28 0 78.7682372098135 NA 17.81 17.81 24 33
2009-04-29 3.9 68.2361322419158 NA 18.76 18.76 24 35.6
2009-04-30 17.6 86 86 17.19 17.19 22 30.8392186388281
2009-05-01 4.3 77 77 18.03 18.03 23 32.8
2009-05-02 2.7 77.5876597262539 NA 18.06 18.06 22 32
2009-05-03 9 85 85 17.72 17.72 22.4 30
2009-05-04 0 84 84 17.22 17.22 22.2 29.2
2009-05-05 0.2 76 76 18.77 18.77 23 32.8
2009-05-06 0.7 78.6080049628705 NA 18.01 18.01 22.8 32
2009-05-07 0 75.8625709072742 NA 18.19 18.19 23.2 34
2009-05-08 0 69.6709143735511 NA 17.89 17.89 23 34.8
2009-05-09 0 74 74 17.97 17.97 23.2 35.4
